model_id,csv_name,model_label,params,accuracy,pct_profit_mean,pct_profit_median,fpr,correct_arb_neg1,correct_arb_1,correct_arb,precision_neg1,precision_0,precision_1,recall_neg1,recall_0,recall_1,f1_neg1,f1_0,f1_1
gemini_bitfinex_bch_btc_rf_70_feat_hyper_auto_12_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 12, 'max_features': 'auto', 'n_estimators': 100}",0.7014305491462852,0.88,0.46,0.2978494623655914,161,53,214,0.6764705882352942,0.7021505376344086,0.7681159420289855,0.3156862745098039,0.9335239456754824,0.2054263565891473,0.4304812834224599,0.8014728444308069,0.3241590214067279
gemini_bitfinex_bch_btc_rf_70_feat_hyper_auto_12_150,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 12, 'max_features': 'auto', 'n_estimators': 150}",0.6954314720812182,0.92,0.58,0.3031433137986148,147,52,199,0.6533333333333333,0.6968566862013852,0.8,0.28823529411764703,0.9349535382416012,0.2015503875968992,0.4,0.7985347985347986,0.3219814241486068
gemini_bitfinex_bch_btc_rf_70_feat_hyper_50_12_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 12, 'max_features': 50, 'n_estimators': 100}",0.4836179049377019,0.36,-0.05,0.35135135135135137,308,116,424,0.29672447013487474,0.6486486486486487,0.6946107784431138,0.6039215686274509,0.4460328806290208,0.4496124031007752,0.3979328165374677,0.5285895806861499,0.5458823529411765
gemini_bitfinex_bch_btc_rf_70_feat_hyper_50_12_150,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 12, 'max_features': 50, 'n_estimators': 150}",0.4919243193354869,0.42,-0.02,0.3375931842385517,336,108,444,0.3154929577464789,0.6624068157614483,0.6625766871165644,0.6588235294117647,0.4446032880629021,0.4186046511627907,0.4266666666666667,0.5320786997433704,0.513064133016627
gemini_bitfinex_bch_btc_rf_70_feat_hyper_55_12_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 12, 'max_features': 55, 'n_estimators': 100}",0.4614674665436087,0.33,-0.07,0.3856589147286822,264,102,366,0.2682926829268293,0.6143410852713178,0.6754966887417219,0.5176470588235295,0.453180843459614,0.3953488372093023,0.353413654618474,0.5215960510078157,0.4987775061124694
gemini_bitfinex_bch_btc_rf_70_feat_hyper_55_12_150,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 12, 'max_features': 55, 'n_estimators': 150}",0.4850023073373328,0.4,-0.05,0.3484688489968321,320,114,434,0.3036053130929791,0.6515311510031679,0.6867469879518072,0.6274509803921569,0.4410293066476054,0.4418604651162791,0.4092071611253197,0.5260017050298379,0.5377358490566038
gemini_bitfinex_bch_btc_rf_70_feat_hyper_60_12_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 12, 'max_features': 60, 'n_estimators': 100}",0.4688509460083064,0.33,-0.07,0.375,264,117,381,0.2693877551020408,0.625,0.6842105263157895,0.5176470588235295,0.4538956397426733,0.4534883720930232,0.3543624161073826,0.5258799171842651,0.5454545454545454
gemini_bitfinex_bch_btc_rf_70_feat_hyper_60_12_150,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 12, 'max_features': 60, 'n_estimators': 150}",0.4836179049377019,0.36,-0.05,0.3510971786833856,314,113,427,0.29990448901623684,0.6489028213166145,0.6932515337423313,0.615686274509804,0.4438884917798427,0.437984496124031,0.403339755940912,0.5271646859083192,0.5368171021377673
gemini_bitfinex_bch_btc_rf_70_feat_hyper_70_12_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 12, 'max_features': 70, 'n_estimators': 100}",0.4836179049377019,0.34,-0.05,0.3542094455852156,305,114,419,0.2984344422700587,0.6457905544147844,0.6666666666666666,0.5980392156862745,0.4496068620443174,0.4418604651162791,0.3981723237597911,0.5301306363253266,0.5314685314685315
gemini_bitfinex_bch_btc_rf_70_feat_hyper_70_12_150,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 12, 'max_features': 70, 'n_estimators': 150}",0.4900784494693124,0.36,-0.05,0.3454356846473029,319,112,431,0.3073217726396917,0.6545643153526971,0.6787878787878788,0.6254901960784314,0.451036454610436,0.4341085271317829,0.4121447028423773,0.5340668641557342,0.529550827423168
gemini_bitfinex_bch_btc_rf_70_feat_hyper_auto_15_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 15, 'max_features': 'auto', 'n_estimators': 100}",0.6958929395477619,1.01,0.69,0.3044397463002114,143,49,192,0.6682242990654206,0.6955602536997886,0.8032786885245902,0.2803921568627451,0.9406719085060756,0.18992248062015504,0.39502762430939226,0.7997569127924642,0.3072100313479624
gemini_bitfinex_bch_btc_rf_70_feat_hyper_auto_15_150,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 15, 'max_features': 'auto', 'n_estimators': 150}",0.7046608214120904,0.84,0.63,0.29497568881685576,177,45,222,0.6629213483146067,0.7050243111831442,0.9183673469387756,0.3470588235294117,0.9328091493924232,0.1744186046511628,0.4555984555984556,0.803076923076923,0.29315960912052114
gemini_bitfinex_bch_btc_rf_70_feat_hyper_50_15_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 15, 'max_features': 50, 'n_estimators': 100}",0.4822335025380711,0.38,-0.05,0.3544041450777202,320,102,422,0.3038936372269705,0.6455958549222798,0.6845637583892618,0.6274509803921569,0.4453180843459614,0.3953488372093023,0.4094689699296225,0.527072758037225,0.5012285012285013
gemini_bitfinex_bch_btc_rf_70_feat_hyper_50_15_150,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 15, 'max_features': 50, 'n_estimators': 150}",0.4956160590678357,0.41,-0.03,0.3329741379310345,344,111,455,0.3179297597042514,0.6670258620689655,0.7070063694267515,0.6745098039215687,0.4424588992137241,0.4302325581395349,0.4321608040201005,0.5320154705629566,0.5349397590361447
gemini_bitfinex_bch_btc_rf_70_feat_hyper_55_15_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 15, 'max_features': 55, 'n_estimators': 100}",0.4697738809413936,0.33,-0.07,0.3773946360153257,264,104,368,0.2716049382716049,0.6226053639846744,0.6887417218543046,0.5176470588235295,0.4646175839885632,0.4031007751937984,0.35627530364372473,0.5321326238231683,0.508557457212714
gemini_bitfinex_bch_btc_rf_70_feat_hyper_55_15_150,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 15, 'max_features': 55, 'n_estimators': 150}",0.4785417628057222,0.35,-0.05,0.3623623623623624,293,107,400,0.28923988153998026,0.6376376376376376,0.6903225806451613,0.5745098039215686,0.455325232308792,0.41472868217054265,0.38476690741956665,0.5312760633861552,0.5181598062953995
gemini_bitfinex_bch_btc_rf_70_feat_hyper_60_15_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 15, 'max_features': 60, 'n_estimators': 100}",0.4766958929395478,0.34,-0.05,0.36024844720496896,300,115,415,0.2909796314258002,0.639751552795031,0.6764705882352942,0.5882352941176471,0.4417441029306648,0.4457364341085272,0.3893575600259572,0.5226215644820296,0.5373831775700934
gemini_bitfinex_bch_btc_rf_70_feat_hyper_60_15_150,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 15, 'max_features': 60, 'n_estimators': 150}",0.4808491001384402,0.37,-0.05,0.3547717842323652,305,115,420,0.2952565343659245,0.6452282157676349,0.6764705882352942,0.5980392156862745,0.4446032880629021,0.4457364341085272,0.3953337653920933,0.5264494286923402,0.5373831775700934
gemini_bitfinex_bch_btc_rf_70_feat_hyper_70_15_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 15, 'max_features': 70, 'n_estimators': 100}",0.4730041532071989,0.34,-0.06,0.3703339882121807,273,111,384,0.2780040733197556,0.6296660117878192,0.6646706586826348,0.5352941176470588,0.4581844174410293,0.4302325581395349,0.3659517426273458,0.5304095986760446,0.5223529411764707
gemini_bitfinex_bch_btc_rf_70_feat_hyper_70_15_150,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 15, 'max_features': 70, 'n_estimators': 150}",0.4757729580064605,0.35,-0.06,0.3672260612043435,279,111,390,0.2818181818181818,0.6327739387956565,0.6768292682926829,0.5470588235294118,0.4581844174410293,0.4302325581395349,0.37200000000000005,0.5315091210613598,0.5260663507109005
gemini_bitfinex_bch_btc_rf_70_feat_hyper_auto_17_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 17, 'max_features': 'auto', 'n_estimators': 100}",0.7060452238117213,0.86,0.57,0.2849887133182844,199,64,263,0.6238244514106583,0.7150112866817155,0.8421052631578947,0.39019607843137255,0.9056468906361688,0.248062015503876,0.480096501809409,0.7991169977924945,0.3832335329341317
gemini_bitfinex_bch_btc_rf_70_feat_hyper_auto_17_150,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 17, 'max_features': 'auto', 'n_estimators': 150}",0.7018920166128289,0.82,0.62,0.29414980863860035,181,49,230,0.6395759717314488,0.7058501913613997,0.8909090909090909,0.3549019607843137,0.9228020014295926,0.18992248062015504,0.4564943253467844,0.7998760842627013,0.31309904153354634
gemini_bitfinex_bch_btc_rf_70_feat_hyper_50_17_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 17, 'max_features': 50, 'n_estimators': 100}",0.4826949700046147,0.38,-0.05,0.3528183716075157,313,113,426,0.2978116079923882,0.6471816283924844,0.7151898734177216,0.6137254901960785,0.4431736954967834,0.437984496124031,0.4010249839846252,0.5260924904539669,0.5432692307692307
gemini_bitfinex_bch_btc_rf_70_feat_hyper_50_17_150,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 17, 'max_features': 50, 'n_estimators': 150}",0.4942316566682049,0.42,-0.02,0.33547008547008544,345,104,449,0.3191489361702128,0.6645299145299145,0.6933333333333334,0.6764705882352942,0.4446032880629021,0.4031007751937984,0.43368950345694535,0.5327623126338329,0.5098039215686274
gemini_bitfinex_bch_btc_rf_70_feat_hyper_55_17_100,gemini_bitfinex_bch_btc,rf_70_feat_hyper,"{'max_depth': 17, 'max_features': 55, 'n_estimators': 100}",0.4933087217351177,0.38,-0.04,0.3351235230934479,334,116,450,0.3127340823970037,0.664876476906552,0.6904761904761905,0.6549019607843137,0.4424588992137241,0.4496124031007752,0.4233206590621039,0.5313304721030043,0.5446009389671361
