model_id,csv_name,model_label,params,accuracy,pct_profit_mean,pct_profit_median,fpr,correct_arb_neg1,correct_arb_1,correct_arb,precision_neg1,precision_0,precision_1,recall_neg1,recall_0,recall_1,f1_neg1,f1_0,f1_1
bitfinex_cbpro_etc_usd_lr_bl,bitfinex_cbpro_etc_usd,lr_bl,{},0.9463304510797802,0.61,-0.06,0.0034700027394758467,11,380,391,0.011235955056179777,0.9965299972605242,0.6375838926174496,0.4230769230769231,0.9486265646731572,0.8577878103837472,0.02189054726368159,0.9719884212870186,0.7314725697786333
cbpro_bitfinex_ltc_usd_lr_bl,cbpro_bitfinex_ltc_usd,lr_bl,{},0.9573458158824012,4.51,5.04,0.04464158725643578,208,4343,4551,0.7222222222222222,0.9553584127435644,0.9986203724994251,0.5252525252525253,0.99840217007599,0.6515151515151515,0.6081871345029239,0.9764061378564745,0.7885610531093963
hitbtc_cbpro_eth_usdc_lr_bl,hitbtc_cbpro_eth_usdc,lr_bl,{},0.7770241105013258,1.28,1.24,0.2524163886750492,2073,1788,3861,0.8527354997943233,0.7475836113249508,0.8534606205250597,0.7034272141160502,0.929688331028614,0.4621349185836133,0.7709185570844179,0.8287502370567039,0.5995975855130785
cbpro_bitfinex_eth_usd_lr_bl,cbpro_bitfinex_eth_usd,lr_bl,{},0.8582554754538111,1.51,1.14,0.09791752614302884,161,5858,6019,0.8518518518518519,0.9020824738569712,0.6057284665494779,0.3585746102449889,0.9290622921746841,0.5310970081595648,0.5047021943573667,0.9153736246735164,0.5659629969566687
bitfinex_hitbtc_bch_usdt_lr_bl,bitfinex_hitbtc_bch_usdt,lr_bl,{},0.7891684594518754,1.22,0.83,0.21198707979423376,429,1421,1850,0.6766561514195584,0.7880129202057662,0.8368669022379269,0.35869565217391297,0.9322105859043306,0.5850144092219021,0.4688524590163934,0.8540680713128038,0.6886358129391811
gemini_bitfinex_bch_btc_lr_bl,gemini_bitfinex_bch_btc,lr_bl,{},0.8186432856483618,1.16,0.76,0.0935483870967742,453,197,650,0.6822289156626506,0.9064516129032258,0.7490494296577946,0.888235294117647,0.8034310221586848,0.7635658914728682,0.7717206132879045,0.8518378173550588,0.7562380038387716
gemini_hitbtc_bch_btc_lr_bl,gemini_hitbtc_bch_btc,lr_bl,{},0.8371771217712177,1.25,0.92,0.08649468892261003,379,232,611,0.7316602316602316,0.91350531107739,0.6987951807228916,0.8239130434782609,0.8355308813324079,0.8689138576779026,0.7750511247443762,0.8727799927509967,0.7746243739565942
cbpro_gemini_bch_btc_lr_bl,cbpro_gemini_bch_btc,lr_bl,{},0.8375634517766497,1.35,1.01,0.09971098265895954,207,362,569,0.6946308724832215,0.9002890173410405,0.7463917525773196,0.8346774193548387,0.8545953360768176,0.7852494577006508,0.7582417582417582,0.8768472906403941,0.7653276955602538
kraken_gemini_bch_btc_lr_bl,kraken_gemini_bch_btc,lr_bl,{},0.8702502316960148,0.79,0.31,0.06751592356687898,202,212,414,0.6688741721854304,0.9324840764331208,0.7412587412587412,0.8938053097345132,0.8943188759926696,0.7186440677966102,0.765151515151515,0.9130028063610852,0.7297762478485371
bitfinex_cbpro_btc_usd_lr_bl,bitfinex_cbpro_btc_usd,lr_bl,{},0.8358864567568565,2.57,2.22,0.19564035988164968,14327,324,14651,0.9798249213513884,0.8043596401183504,0.7960687960687961,0.5276202401119541,0.9929559092094964,0.7089715536105032,0.6858962083492914,0.8887628642436576,0.7499999999999999
gemini_kraken_ltc_btc_lr_bl,gemini_kraken_ltc_btc,lr_bl,{},0.8860538273331003,0.81,0.81,0.08749447635881573,19,451,470,1.0,0.9125055236411844,0.7789291882556131,0.1417910447761194,0.9416324669402644,0.8445692883895131,0.2483660130718954,0.9268402154398564,0.8104222821203954
bitfinex_hitbtc_ltc_usdt_lr_bl,bitfinex_hitbtc_ltc_usdt,lr_bl,{},0.8764381255261435,1.03,1.41,0.12024180598847645,2,54,56,0.4,0.8797581940115236,0.5454545454545454,0.0031496062992125984,0.9948728904080324,0.07780979827089338,0.006250000000000001,0.9337811419118752,0.13619167717528374
gemini_bitfinex_ltc_btc_lr_bl,gemini_bitfinex_ltc_btc,lr_bl,{},0.9063647490820074,0.68,0.75,0.08615263571990557,125,311,436,0.6868131868131868,0.9138473642800944,0.8591160220994475,0.2670940170940171,0.9847392963119966,0.4976,0.38461538461538464,0.9479698020812078,0.6301925025329281
gemini_hitbtc_ltc_btc_lr_bl,gemini_hitbtc_ltc_btc,lr_bl,{},0.8728274173806609,1.47,1.68,0.12669795011113855,0,59,59,0.0,0.8733020498888614,0.8194444444444444,0.0,0.9981651376146792,0.09735973597359736,0.0,0.9315682012777448,0.17404129793510326
gemini_cbpro_ltc_btc_lr_bl,gemini_cbpro_ltc_btc,lr_bl,{},0.8987760097919216,0.82,0.85,0.09802412111880934,133,180,313,0.83125,0.9019758788811908,0.8333333333333334,0.2770833333333333,0.9911180036655858,0.3015075376884422,0.415625,0.9444481762611674,0.4428044280442803
